address,currency,price,expenses,size,bedrooms,bathrooms,listing_url,website,url,description,timestamp
"GODOY CRUZ 3000
                ",USD,2800,N/A,130,3,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17665593,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-18,"Bajamos el valor del alquiler, hermoso departamento en alquiler, sin muebles, balcón aterrazado, super luminoso, living comedor, toilette, 3 dormitorios 1 en suite con vestidor, otro baño completo, cocina, comedor diario, dependencia, lavadero independiente, baulera, 1 cochera con posibilidad de otra, cocheras de cortesia, gran piscina con solarium, 2 canchas de paddle, cancha de futbol 5, gran",2025-08-03T15:03:45.686061
"GUEMES 3738
                ",USD,1600,250000,N/A,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17669873,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-18,"Departamento cuatro ambientes- palermo- alquiler temporario
dirección: guemes 3700

descubre nuestro acogedor apartamento en palermo.
Con 3 habitaciones: la principal cuenta con una cama matrimonial, la segunda dispone de dos camas individuales y la tercera ofrece una cama individual para flexibilidad en el alojamiento.
Con un baño completo, un toilette y suficiente espacio de almacenamiento, tu",2025-08-03T15:03:45.687150
"Juán F Seguí 3600 3600, Piso 7
                ",USD,2500,1400000,170,3,4,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-4-ambientes--17669963,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-18,"Excelente piso en pleno palermo chico  
cuenta con palier privado, gran living y comedor apaisado al frente. 
Balcón corrido sobre scalabrini ortiz con vista abierta. 
3 amplios dormitorios con placar y acceso a balcón sobre la calle seguí (1 de ellos con vestidor y baño en suite). 
Baño completo y toilette de recepción. 
Cocina con espacio de comedor, lavadero independiente, dependencia de",2025-08-03T15:03:45.688343
"AVDA SANTA FE 3400, Piso 6
                ",$,1300000,380000,110,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17674010,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-18,"Excelente departamento de 3 dormitorios con dependencia y cochera.

Edificio en torre de categoría.

Muy buen estado.

Amplio living comedor al contra frente.

Dormitorios con placard.

Cocina office con muebles altos y bajos.

Lavadero.

Vigilancia las 24 hs.

Excelente ubicación por cercanía a medios de comunicación y centro comercial.

Las medidas son aproximadas y a solo efecto",2025-08-03T15:03:45.689627
"AVDA SANTA FE 3400, Piso 6
                ",$,1300000,318600,110,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-4-ambientes--17674014,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-18,"Excelente departamento de 3 dormitorios con dependencia y cochera.

Edificio en torre de categoría.

Muy buen estado.

Amplio living comedor al contra frente.

Dormitorios con placard.

Cocina office con muebles altos y bajos.

Lavadero.

Vigilancia las 24 hs.

Excelente ubicación por cercanía a medios de comunicación y centro comercial.

Las medidas son aproximadas y a solo efecto",2025-08-03T15:03:45.690817
"GELLY 3600, Piso 4
                ",USD,10000,2882000,397,3,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17674922,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-18,"Edeificio viñoly. Estupenda vista a parques. 3 cocheras. Vigilancia 24 horas. Servicios centrales. Gym.
Aysa en expensas

superficie total uso propio uf: 458 m2
luminosidad: 10 
cochera fija: si 
calefacción: losa rte.Indi 
aire acondicionado: central unid. 
Agua caliente: caldera iundiv. 
Superficie de balcones: 61.00 m2
categoría del edificio: excelente 
mes de expensas: marzo 
tipo de palier:",2025-08-03T15:03:45.691889
"VIRREY ARREDONDO 2200, Piso 4
                ",$,2300000,680000,147,4,4,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--17676857,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-18,"Excelente piso 5 ambientes con cochera doble, dependencia y 2 bauleras en edificio con vigilancia por cámaras en muy buena ubicación, 1 cuadra av cabildo, subte d y metrobus. El departamento tiene pisos de madera en toda la planta, es muy funcional, excelente distribución, tiene palier privado, entrada principal y de servicio, doble circulación, amplia living comedor en ""l"" con acceso a balcón",2025-08-03T15:03:45.692990
"Departamento en ALQUILER  AMOBLADO en Palermo Chico, Bustamante 2600
                ",USD,3000,300000,161,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--17680416,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-18,"Departamento amoblado
el departamento esta ubicado en zona destacada de palermo chico. 

Ubicado a media cuadra de av. Libertador y de av. Las heras.

Posee una vista inmejorable a la copa de los árboles . Muy luminoso. 

Palier privado. Living - comedor con salida al balcón. Ventanas de doble vidrio.
Palyroom muy amplio con acceso a la cocina.

Departamento con doble circulación.

Cuenta con un",2025-08-03T15:03:45.694091
"Arribeños al 1700
                ",USD,4300,945000,195,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17680486,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-18,"Piso muy alto en torre con excelente luz y vista, totalmente reciclado a nuevo. Living comedor. Escritorio. 3 dormitorios, 1 en suite. 2 baños completos. Toilette. Cocina. Comedor diario. Lavadero. Dependencia. 2 cocheras. Vigilancia 24hs.

Cucicba n3444 - cmcpsi n5998",2025-08-03T15:03:45.695178
"Santa Fe Av al 2000
                ",$,2500000,563990,297,4,5,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-7-ambientes--17685386,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"Excelente piso francés. Techos altos, parquet de roble, molduras. Gran recepción compuesta por dos livings, uno de ellos con chimenea y comedor con vista al jardín del edificio, con fuentes y palmeras. Cuatro dormitorios, cinco baños. Mastersuite a patio, otro dormitorio en suite. Buenos placards. Gran cocina con comedor diario de 40 m2. Lavadero, dependencias, despensa, cuarto de plancha. Cuatro",2025-08-03T15:03:50.535808
"Rio bamba 1200 3
                ",USD,5800,950000,150,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17686088,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"Ubicado en una de las zonas más distinguidas de recoleta, sobre la calle riobamba esquina juncal, se encuentra este imponente departamento en alquiler dentro de una torre de alta gama con amenities de primer nivel y seguridad 24 hs.            

La unidad, situada en el tercer piso con ingreso por palier privado, ofrece una planta de 160 m2 perfectamente distribuida y ambientada con muebles de",2025-08-03T15:03:50.536977
"Fray Justo Santa María de Oro 3000, Piso 4
                ",$,1500000,320000,105,3,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17690934,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"Espectacular semipiso de 4 ambientes en oro y libertador. 

Contrafrente muy luminoso con vista a los jardines de la embajada
-	hall de entrada alargado
-	amplio living comedor con vista a jardines
-	opción de comedor separado, 3er dormitorio, escritorio o playroom
-	dos dormitorios (uno de ellos en suite)
-	2do baño completo
-	cocina amplia y luminosa
-	dependencia de servicio de amplias",2025-08-03T15:03:50.538106
"Avenida Santa Fe 3300
                ",$,2790000,440000,160,4,4,https://www.argenprop.com/departamento-en-alquiler-en-palermo-5-ambientes--17691224,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"170 m² | 3 dormitorios + dependencia | 4 baños | cochera + baulera | apto profesional y airbnb

en una ubicación inmejorable, frente al alto palermo y sobre av. Santa fe, este piso alto al frente con palier privado combina la elegancia de época con la comodidad moderna.

Ambientes amplísimos y luminosos
3 dormitorios + dependencia, incluyendo suite principal
4 baños en total
living + comedor",2025-08-03T15:03:50.539231
"Tronador 1400, Piso 7
                ",$,2000000,N/A,113,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-4-ambientes--17694542,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"Edificio torre de dos cuerpos, con entrada principal y de servicio. Entrada con rampa.
Semipiso con palier privado. Un ascensor principal y uno de servicio. Cochera fija cubierta en 1° subsuelo n° 15. Baulera tipo jaula en el último piso. 14 pisos, 2 por piso. Antigüedad: 30 años. Refaccionado en baños y cocina. Sup. Cubierta: 113m2. Sup. Total: 125m2.
Servicios centrales para agua y calefacción.",2025-08-03T15:03:50.540313
"Parana 1269, Piso 2°, depto ""A"", entre Juncal y Arenales, CABA
                ",USD,2200,1400000,250,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17695289,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"Recoleta - plaza vicente lopezexcelente departamento frente a la plazaedificio de categoria, muy bien ubicado en una de las mejores zonas de recoleta con vistas a plaza vicente lopez.Semipiso con palier privado, livin comedor en l a balcon con vistas a la plaza, toillete de recepcion, dormitorio ppal al frente en suite con baño compartimentado, 2 dormitorios al aire y luz con baño con ducha,",2025-08-03T15:03:50.541441
"Mariscal Antonio José De Sucre  1501 6
                ",USD,2600,600000,105,3,3,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17697096,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"4 ambientes con dependencia en torre premium sobre av. Del libertador y sucre  alquiler tradicional

ubicado en la prestigiosa torre liberateur, sobre av. Del libertador esquina sucre, se encuentra este excelente departamento de 4 ambientes al contrafrente, ideal para quienes buscan confort, amplitud y servicios de primer nivel.

La unidad cuenta con un amplio living comedor con salida a balcón,",2025-08-03T15:03:50.542655
"Barbarita, General Pacheco
                ",USD,6500,N/A,350,4,4,https://www.argenprop.com/casa-en-alquiler-en-belgrano-chico-8-ambientes--17610878,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"""Alquiler anual: moderna casa amoblada en babarita, disponible a partir del 18/04/2025. Ubicada frente a la laguna, cuenta con 4 habitaciones, 4 baños, 2 cocheras techadas, living y cocina independientes, diseñados con calidad y estilo que integran todos los ambientes. Descubre este espacio único!""

Esta imponente propiedad, diseñada por estudio lak..Cuenta con terminaciones impecables que",2025-08-03T15:03:50.543791
"Uriburu  esq  Av Las Heras Torre Piso Alto  Vista Super luminoso Impecable
                ",USD,1200,497000,94,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--17699246,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"Alquiler  torre en uriburu y avda. Las heras
alquiler más gastos.
Super luminoso , excelente estado . Es una unidad  dividida en 2 (están  comunicadas).
Unidad 1: living comedor, 2 dormitorios. Con balcón. Baño con ducha. Cocina. Dependencia de servicio y lavadero.  
Unidad 2; ambiente único con balcón, baño con ducha cocina con barra.
Todo hecho a nuevo. Piso de parquet.
Servicios centrales de",2025-08-03T15:03:50.544920
"Uriburu  esq  Av Las Heras Torre Piso Alto  Vista Super luminoso Impecable
                ",USD,1200,497000,94,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--17699430,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"Alquiler  torre en uriburu y avda. Las heras
alquiler más gastos. 
Super luminoso , excelente estado . Es una unidad  dividida en 2 (están  comunicadas).
Unidad 1: living comedor, 2 dormitorios. Con balcón. Baño con ducha. Cocina. Dependencia de servicio y lavadero.  
Unidad 2; ambiente único con balcón, baño con ducha cocina con barra.
Todo hecho a nuevo. Piso de parquet.
Servicios centrales de",2025-08-03T15:03:50.546026
"Junin al 1400
                ",USD,2500,336000,110,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17700686,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"Departamento en alquiler anual amueblado 
            
departamento ubicado en el séptimo, sobre la calle junín entre peña y melo. Muy luminoso y tranquilo. 

Palier semi-privado. Living comedor con pisos de roble plastificados con salida a balcón.

Dormitorio principal con placard y baño en suite. Segundo dormitorio, con dos somieres de una plaza cada uno. Tercer dormitorio, escritorio o cuarto",2025-08-03T15:03:50.547150
"Avenida Federico Lacroze al 1900
                ",$,1200000,200000,92,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17700715,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"Semipiso de 4 ambientes o 3 ambientes con dependencia
al frente con balcon. Palier semiprivado.
98m2 totales - edificio antiguo. 
El depto esta recien pintado, cocina equipamiento y artefacto nuevo a estrenar.
Pisos de madera hidrolaqueados
agua caliente central, sin calefaccion
expensas $ 200.000 (junio2025)
orientacion este, super luminoso al frente
contrato 24 meses ajuste trimestral x",2025-08-03T15:03:50.548297
"Avenida Callao , Piso 6
                ",USD,1600,460000,70,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--17704383,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-19,"Pablo javier stodart bienes raíces c.P.I. 6803 / c.S.I. 6617 
excelente oportunidad 

sobre la imponente avenida callao, en el barrio de recoleta, se encuentra este semipiso en alquiler.

Con una ubicación privilegiada, a solo dos cuadras de la av. Santa fe, de fácil acceso, y a pocas cuadras tanto de sanatorios como de puntos turísticos y gastronómicos, se encuentra en una de las zonas más",2025-08-03T15:03:50.549348
